Country,City,Date,Year,Month,Day,Temp,DayOfYear
Jordan,Amman,2006-01-01,2006,1,1,10.166666666666664,1
Jordan,Amman,2006-01-02,2006,1,2,10.999999999999998,2
Jordan,Amman,2006-01-03,2006,1,3,10.444444444444445,3
Jordan,Amman,2006-01-04,2006,1,4,9.166666666666666,4
Jordan,Amman,2006-01-05,2006,1,5,12.111111111111107,5
Jordan,Amman,2006-01-06,2006,1,6,12.666666666666664,6
Jordan,Amman,2006-01-07,2006,1,7,10.27777777777778,7
Jordan,Amman,2006-01-08,2006,1,8,8.38888888888889,8
Jordan,Amman,2006-01-09,2006,1,9,8.444444444444446,9
Jordan,Amman,2006-01-10,2006,1,10,8.499999999999998,10
Jordan,Amman,2006-01-11,2006,1,11,6.500000000000002,11
Jordan,Amman,2006-01-12,2006,1,12,7.222222222222222,12
Jordan,Amman,2006-01-13,2006,1,13,7.166666666666667,13
Jordan,Amman,2006-01-14,2006,1,14,6.166666666666668,14
Jordan,Amman,2006-01-15,2006,1,15,6.111111111111111,15
Jordan,Amman,2006-01-16,2006,1,16,5.055555555555556,16
Jordan,Amman,2006-01-17,2006,1,17,6.166666666666668,17
Jordan,Amman,2006-01-18,2006,1,18,6.722222222222223,18
Jordan,Amman,2006-01-19,2006,1,19,8.11111111111111,19
Jordan,Amman,2006-01-20,2006,1,20,7.944444444444443,20
Jordan,Amman,2006-01-21,2006,1,21,8.11111111111111,21
Jordan,Amman,2006-01-22,2006,1,22,9.944444444444445,22
Jordan,Amman,2006-01-23,2006,1,23,10.833333333333334,23
Jordan,Amman,2006-01-24,2006,1,24,13.055555555555555,24
Jordan,Amman,2006-01-25,2006,1,25,11.055555555555555,25
Jordan,Amman,2006-01-26,2006,1,26,8.38888888888889,26
Jordan,Amman,2006-01-27,2006,1,27,6.944444444444445,27
Jordan,Amman,2006-01-28,2006,1,28,7.000000000000001,28
Jordan,Amman,2006-01-29,2006,1,29,6.333333333333332,29
Jordan,Amman,2006-01-30,2006,1,30,5.555555555555555,30
Jordan,Amman,2006-01-31,2006,1,31,7.055555555555557,31
Jordan,Amman,2007-01-01,2007,1,1,6.222222222222224,1
Jordan,Amman,2007-01-02,2007,1,2,6.611111111111111,2
Jordan,Amman,2007-01-03,2007,1,3,7.777777777777778,3
Jordan,Amman,2007-01-04,2007,1,4,5.944444444444446,4
Jordan,Amman,2007-01-05,2007,1,5,6.77777777777778,5
Jordan,Amman,2007-01-06,2007,1,6,7.277777777777778,6
Jordan,Amman,2007-01-07,2007,1,7,7.5,7
Jordan,Amman,2007-01-08,2007,1,8,7.777777777777778,8
Jordan,Amman,2007-01-09,2007,1,9,6.666666666666667,9
Jordan,Amman,2007-01-10,2007,1,10,6.500000000000002,10
Jordan,Amman,2007-01-11,2007,1,11,5.444444444444443,11
Jordan,Amman,2007-01-12,2007,1,12,6.111111111111111,12
Jordan,Amman,2007-01-13,2007,1,13,7.11111111111111,13
Jordan,Amman,2007-01-14,2007,1,14,7.777777777777778,14
Jordan,Amman,2007-01-15,2007,1,15,7.611111111111112,15
Jordan,Amman,2007-01-16,2007,1,16,7.944444444444443,16
Jordan,Amman,2007-01-17,2007,1,17,8.222222222222221,17
Jordan,Amman,2007-01-18,2007,1,18,8.666666666666666,18
Jordan,Amman,2007-01-19,2007,1,19,8.61111111111111,19
Jordan,Amman,2007-01-20,2007,1,20,7.11111111111111,20
Jordan,Amman,2007-01-21,2007,1,21,6.500000000000002,21
Jordan,Amman,2007-01-22,2007,1,22,6.888888888888888,22
Jordan,Amman,2007-01-23,2007,1,23,8.38888888888889,23
Jordan,Amman,2007-01-24,2007,1,24,10.0,24
Jordan,Amman,2007-01-25,2007,1,25,10.388888888888893,25
Jordan,Amman,2007-01-26,2007,1,26,10.77777777777778,26
Jordan,Amman,2007-01-27,2007,1,27,11.333333333333334,27
Jordan,Amman,2007-01-28,2007,1,28,12.111111111111107,28
Jordan,Amman,2007-01-29,2007,1,29,6.833333333333332,29
Jordan,Amman,2007-01-30,2007,1,30,6.888888888888888,30
Jordan,Amman,2007-01-31,2007,1,31,7.944444444444443,31
Jordan,Amman,2008-01-01,2008,1,1,8.777777777777777,1
Jordan,Amman,2008-01-02,2008,1,2,9.5,2
Jordan,Amman,2008-01-03,2008,1,3,9.38888888888889,3
Jordan,Amman,2008-01-04,2008,1,4,9.944444444444445,4
Jordan,Amman,2008-01-05,2008,1,5,7.444444444444445,5
Jordan,Amman,2008-01-06,2008,1,6,6.277777777777776,6
Jordan,Amman,2008-01-07,2008,1,7,7.5,7
Jordan,Amman,2008-01-08,2008,1,8,8.38888888888889,8
Jordan,Amman,2008-01-09,2008,1,9,7.5,9
Jordan,Amman,2008-01-10,2008,1,10,4.500000000000001,10
Jordan,Amman,2008-01-11,2008,1,11,2.6111111111111125,11
Jordan,Amman,2008-01-12,2008,1,12,1.7777777777777797,12
Jordan,Amman,2008-01-13,2008,1,13,2.055555555555557,13
Jordan,Amman,2008-01-14,2008,1,14,1.4444444444444453,14
Jordan,Amman,2008-01-15,2008,1,15,1.9444444444444444,15
Jordan,Amman,2008-01-16,2008,1,16,2.944444444444443,16
Jordan,Amman,2008-01-17,2008,1,17,1.833333333333332,17
Jordan,Amman,2008-01-18,2008,1,18,4.000000000000002,18
Jordan,Amman,2008-01-19,2008,1,19,5.277777777777778,19
Jordan,Amman,2008-01-20,2008,1,20,6.500000000000002,20
Jordan,Amman,2008-01-21,2008,1,21,8.055555555555555,21
Jordan,Amman,2008-01-22,2008,1,22,2.444444444444444,22
Jordan,Amman,2008-01-23,2008,1,23,2.666666666666665,23
Jordan,Amman,2008-01-24,2008,1,24,4.555555555555557,24
Jordan,Amman,2008-01-25,2008,1,25,4.944444444444444,25
Jordan,Amman,2008-01-26,2008,1,26,5.999999999999998,26
Jordan,Amman,2008-01-27,2008,1,27,7.11111111111111,27
Jordan,Amman,2008-01-28,2008,1,28,8.0,28
Jordan,Amman,2008-01-29,2008,1,29,6.500000000000002,29
Jordan,Amman,2008-01-30,2008,1,30,1.3333333333333326,30
Jordan,Amman,2008-01-31,2008,1,31,1.4444444444444453,31
Jordan,Amman,2009-01-01,2009,1,1,3.722222222222224,1
Jordan,Amman,2009-01-02,2009,1,2,4.500000000000001,2
Jordan,Amman,2009-01-03,2009,1,3,6.277777777777776,3
Jordan,Amman,2009-01-04,2009,1,4,4.722222222222222,4
Jordan,Amman,2009-01-05,2009,1,5,8.833333333333334,5
Jordan,Amman,2009-01-06,2009,1,6,7.611111111111112,6
Jordan,Amman,2009-01-07,2009,1,7,9.77777777777778,7
Jordan,Amman,2009-01-08,2009,1,8,10.22222222222222,8
Jordan,Amman,2009-01-09,2009,1,9,8.555555555555555,9
Jordan,Amman,2009-01-10,2009,1,10,9.666666666666666,10
Jordan,Amman,2009-01-11,2009,1,11,10.0,11
Jordan,Amman,2009-01-12,2009,1,12,6.222222222222224,12
Jordan,Amman,2009-01-13,2009,1,13,5.166666666666665,13
Jordan,Amman,2009-01-14,2009,1,14,7.000000000000001,14
Jordan,Amman,2009-01-15,2009,1,15,7.11111111111111,15
Jordan,Amman,2009-01-16,2009,1,16,7.722222222222222,16
Jordan,Amman,2009-01-17,2009,1,17,9.72222222222222,17
Jordan,Amman,2009-01-18,2009,1,18,10.22222222222222,18
Jordan,Amman,2009-01-19,2009,1,19,9.38888888888889,19
Jordan,Amman,2009-01-20,2009,1,20,9.5,20
Jordan,Amman,2009-01-21,2009,1,21,10.61111111111111,21
Jordan,Amman,2009-01-22,2009,1,22,11.833333333333332,22
Jordan,Amman,2009-01-23,2009,1,23,10.72222222222222,23
Jordan,Amman,2009-01-24,2009,1,24,10.61111111111111,24
Jordan,Amman,2009-01-25,2009,1,25,10.72222222222222,25
Jordan,Amman,2009-01-26,2009,1,26,12.166666666666666,26
Jordan,Amman,2009-01-27,2009,1,27,12.27777777777778,27
Jordan,Amman,2009-01-28,2009,1,28,13.666666666666666,28
Jordan,Amman,2009-01-29,2009,1,29,11.944444444444445,29
Jordan,Amman,2009-01-30,2009,1,30,9.444444444444445,30
Jordan,Amman,2009-01-31,2009,1,31,9.5,31
Jordan,Amman,2010-01-01,2010,1,1,11.88888888888889,1
Jordan,Amman,2010-01-02,2010,1,2,14.944444444444445,2
Jordan,Amman,2010-01-03,2010,1,3,12.72222222222222,3
Jordan,Amman,2010-01-04,2010,1,4,11.444444444444445,4
Jordan,Amman,2010-01-05,2010,1,5,11.222222222222223,5
Jordan,Amman,2010-01-06,2010,1,6,11.166666666666666,6
Jordan,Amman,2010-01-07,2010,1,7,13.0,7
Jordan,Amman,2010-01-08,2010,1,8,12.444444444444445,8
Jordan,Amman,2010-01-09,2010,1,9,13.0,9
Jordan,Amman,2010-01-10,2010,1,10,13.333333333333334,10
Jordan,Amman,2010-01-11,2010,1,11,14.055555555555554,11
Jordan,Amman,2010-01-12,2010,1,12,12.555555555555555,12
Jordan,Amman,2010-01-13,2010,1,13,12.111111111111107,13
Jordan,Amman,2010-01-14,2010,1,14,11.222222222222223,14
Jordan,Amman,2010-01-15,2010,1,15,11.666666666666666,15
Jordan,Amman,2010-01-16,2010,1,16,13.055555555555555,16
Jordan,Amman,2010-01-17,2010,1,17,14.88888888888889,17
Jordan,Amman,2010-01-18,2010,1,18,10.666666666666668,18
Jordan,Amman,2010-01-19,2010,1,19,9.77777777777778,19
Jordan,Amman,2010-01-20,2010,1,20,9.444444444444445,20
Jordan,Amman,2010-01-21,2010,1,21,8.722222222222223,21
Jordan,Amman,2010-01-22,2010,1,22,10.0,22
Jordan,Amman,2010-01-23,2010,1,23,11.77777777777778,23
Jordan,Amman,2010-01-24,2010,1,24,9.611111111111107,24
Jordan,Amman,2010-01-25,2010,1,25,6.4444444444444455,25
Jordan,Amman,2010-01-26,2010,1,26,6.722222222222223,26
Jordan,Amman,2010-01-27,2010,1,27,6.888888888888888,27
Jordan,Amman,2010-01-28,2010,1,28,9.833333333333336,28
Jordan,Amman,2010-01-29,2010,1,29,12.166666666666666,29
Jordan,Amman,2010-01-30,2010,1,30,13.38888888888889,30
Jordan,Amman,2010-01-31,2010,1,31,13.444444444444446,31
Jordan,Amman,2011-01-01,2011,1,1,10.388888888888893,1
Jordan,Amman,2011-01-02,2011,1,2,10.27777777777778,2
Jordan,Amman,2011-01-03,2011,1,3,9.27777777777778,3
Jordan,Amman,2011-01-04,2011,1,4,9.833333333333336,4
Jordan,Amman,2011-01-05,2011,1,5,9.333333333333332,5
Jordan,Amman,2011-01-06,2011,1,6,10.88888888888889,6
Jordan,Amman,2011-01-07,2011,1,7,10.27777777777778,7
Jordan,Amman,2011-01-08,2011,1,8,7.5,8
Jordan,Amman,2011-01-09,2011,1,9,8.277777777777779,9
Jordan,Amman,2011-01-10,2011,1,10,9.27777777777778,10
Jordan,Amman,2011-01-11,2011,1,11,9.38888888888889,11
Jordan,Amman,2011-01-12,2011,1,12,9.555555555555555,12
Jordan,Amman,2011-01-13,2011,1,13,8.944444444444445,13
Jordan,Amman,2011-01-14,2011,1,14,8.0,14
Jordan,Amman,2011-01-15,2011,1,15,8.11111111111111,15
Jordan,Amman,2011-01-16,2011,1,16,8.944444444444445,16
Jordan,Amman,2011-01-17,2011,1,17,10.111111111111112,17
Jordan,Amman,2011-01-18,2011,1,18,8.11111111111111,18
Jordan,Amman,2011-01-19,2011,1,19,8.333333333333334,19
Jordan,Amman,2011-01-20,2011,1,20,9.333333333333332,20
Jordan,Amman,2011-01-21,2011,1,21,9.166666666666666,21
Jordan,Amman,2011-01-22,2011,1,22,9.611111111111107,22
Jordan,Amman,2011-01-23,2011,1,23,9.555555555555555,23
Jordan,Amman,2011-01-24,2011,1,24,10.111111111111112,24
Jordan,Amman,2011-01-25,2011,1,25,10.22222222222222,25
Jordan,Amman,2011-01-26,2011,1,26,10.166666666666664,26
Jordan,Amman,2011-01-27,2011,1,27,11.944444444444445,27
Jordan,Amman,2011-01-28,2011,1,28,12.333333333333336,28
Jordan,Amman,2011-01-29,2011,1,29,12.166666666666666,29
Jordan,Amman,2011-01-30,2011,1,30,9.5,30
Jordan,Amman,2011-01-31,2011,1,31,8.0,31
Jordan,Amman,2012-01-01,2012,1,1,8.777777777777777,1
Jordan,Amman,2012-01-02,2012,1,2,8.0,2
Jordan,Amman,2012-01-03,2012,1,3,8.61111111111111,3
Jordan,Amman,2012-01-04,2012,1,4,8.61111111111111,4
Jordan,Amman,2012-01-05,2012,1,5,9.555555555555555,5
Jordan,Amman,2012-01-06,2012,1,6,7.666666666666665,6
Jordan,Amman,2012-01-07,2012,1,7,9.055555555555554,7
Jordan,Amman,2012-01-08,2012,1,8,8.222222222222221,8
Jordan,Amman,2012-01-09,2012,1,9,8.555555555555555,9
Jordan,Amman,2012-01-10,2012,1,10,8.61111111111111,10
Jordan,Amman,2012-01-11,2012,1,11,7.166666666666667,11
Jordan,Amman,2012-01-12,2012,1,12,6.388888888888889,12
Jordan,Amman,2012-01-13,2012,1,13,4.888888888888888,13
Jordan,Amman,2012-01-14,2012,1,14,5.944444444444446,14
Jordan,Amman,2012-01-15,2012,1,15,7.055555555555557,15
Jordan,Amman,2012-01-16,2012,1,16,7.11111111111111,16
Jordan,Amman,2012-01-17,2012,1,17,7.5,17
Jordan,Amman,2012-01-18,2012,1,18,7.555555555555555,18
Jordan,Amman,2012-01-19,2012,1,19,5.777777777777777,19
Jordan,Amman,2012-01-20,2012,1,20,4.777777777777779,20
Jordan,Amman,2012-01-21,2012,1,21,5.888888888888889,21
Jordan,Amman,2012-01-22,2012,1,22,4.333333333333332,22
Jordan,Amman,2012-01-23,2012,1,23,7.166666666666667,23
Jordan,Amman,2012-01-24,2012,1,24,9.22222222222222,24
Jordan,Amman,2012-01-25,2012,1,25,10.833333333333334,25
Jordan,Amman,2012-01-26,2012,1,26,9.555555555555555,26
Jordan,Amman,2012-01-27,2012,1,27,7.944444444444443,27
Jordan,Amman,2012-01-28,2012,1,28,6.611111111111111,28
Jordan,Amman,2012-01-29,2012,1,29,7.722222222222222,29
Jordan,Amman,2012-01-30,2012,1,30,7.166666666666667,30
Jordan,Amman,2012-01-31,2012,1,31,9.555555555555555,31
Jordan,Amman,2013-01-01,2013,1,1,8.88888888888889,1
Jordan,Amman,2013-01-02,2013,1,2,10.27777777777778,2
Jordan,Amman,2013-01-03,2013,1,3,10.0,3
Jordan,Amman,2013-01-04,2013,1,4,9.72222222222222,4
Jordan,Amman,2013-01-05,2013,1,5,9.11111111111111,5
Jordan,Amman,2013-01-06,2013,1,6,8.88888888888889,6
Jordan,Amman,2013-01-07,2013,1,7,6.833333333333332,7
Jordan,Amman,2013-01-08,2013,1,8,6.222222222222224,8
Jordan,Amman,2013-01-09,2013,1,9,1.888888888888888,9
Jordan,Amman,2013-01-10,2013,1,10,1.1111111111111112,10
Jordan,Amman,2013-01-11,2013,1,11,4.000000000000002,11
Jordan,Amman,2013-01-12,2013,1,12,4.500000000000001,12
Jordan,Amman,2013-01-13,2013,1,13,4.333333333333332,13
Jordan,Amman,2013-01-14,2013,1,14,6.166666666666668,14
Jordan,Amman,2013-01-15,2013,1,15,7.11111111111111,15
Jordan,Amman,2013-01-16,2013,1,16,8.166666666666668,16
Jordan,Amman,2013-01-17,2013,1,17,9.77777777777778,17
Jordan,Amman,2013-01-18,2013,1,18,10.166666666666664,18
Jordan,Amman,2013-01-19,2013,1,19,10.61111111111111,19
Jordan,Amman,2013-01-20,2013,1,20,10.111111111111112,20
Jordan,Amman,2013-01-21,2013,1,21,11.555555555555554,21
Jordan,Amman,2013-01-22,2013,1,22,11.72222222222222,22
Jordan,Amman,2013-01-23,2013,1,23,10.999999999999998,23
Jordan,Amman,2013-01-24,2013,1,24,11.222222222222223,24
Jordan,Amman,2013-01-25,2013,1,25,13.944444444444445,25
Jordan,Amman,2013-01-26,2013,1,26,14.833333333333334,26
Jordan,Amman,2013-01-27,2013,1,27,12.555555555555555,27
Jordan,Amman,2013-01-28,2013,1,28,10.111111111111112,28
Jordan,Amman,2013-01-29,2013,1,29,7.611111111111112,29
Jordan,Amman,2013-01-30,2013,1,30,8.722222222222223,30
Jordan,Amman,2013-01-31,2013,1,31,5.777777777777777,31
Jordan,Amman,2014-01-01,2014,1,1,7.11111111111111,1
Jordan,Amman,2014-01-02,2014,1,2,8.444444444444446,2
Jordan,Amman,2014-01-03,2014,1,3,9.611111111111107,3
Jordan,Amman,2014-01-04,2014,1,4,8.38888888888889,4
Jordan,Amman,2014-01-05,2014,1,5,7.222222222222222,5
Jordan,Amman,2014-01-06,2014,1,6,7.333333333333335,6
Jordan,Amman,2014-01-07,2014,1,7,7.555555555555555,7
Jordan,Amman,2014-01-08,2014,1,8,7.11111111111111,8
Jordan,Amman,2014-01-09,2014,1,9,6.944444444444445,9
Jordan,Amman,2014-01-10,2014,1,10,6.833333333333332,10
Jordan,Amman,2014-01-11,2014,1,11,8.61111111111111,11
Jordan,Amman,2014-01-12,2014,1,12,9.888888888888888,12
Jordan,Amman,2014-01-13,2014,1,13,11.77777777777778,13
Jordan,Amman,2014-01-14,2014,1,14,10.666666666666668,14
Jordan,Amman,2014-01-15,2014,1,15,10.388888888888893,15
Jordan,Amman,2014-01-16,2014,1,16,9.77777777777778,16
Jordan,Amman,2014-01-17,2014,1,17,10.27777777777778,17
Jordan,Amman,2014-01-18,2014,1,18,10.166666666666664,18
Jordan,Amman,2014-01-19,2014,1,19,11.500000000000002,19
Jordan,Amman,2014-01-20,2014,1,20,11.222222222222223,20
Jordan,Amman,2014-01-21,2014,1,21,12.055555555555555,21
Jordan,Amman,2014-01-22,2014,1,22,13.11111111111111,22
Jordan,Amman,2014-01-23,2014,1,23,10.388888888888893,23
Jordan,Amman,2014-01-24,2014,1,24,11.166666666666666,24
Jordan,Amman,2014-01-25,2014,1,25,12.555555555555555,25
Jordan,Amman,2014-01-26,2014,1,26,12.77777777777778,26
Jordan,Amman,2014-01-27,2014,1,27,11.444444444444445,27
Jordan,Amman,2014-01-28,2014,1,28,9.77777777777778,28
Jordan,Amman,2014-01-29,2014,1,29,10.666666666666668,29
Jordan,Amman,2014-01-30,2014,1,30,10.555555555555555,30
Jordan,Amman,2014-01-31,2014,1,31,11.38888888888889,31
Jordan,Amman,2015-01-01,2015,1,1,10.944444444444446,1
Jordan,Amman,2015-01-02,2015,1,2,8.722222222222223,2
Jordan,Amman,2015-01-03,2015,1,3,8.555555555555555,3
Jordan,Amman,2015-01-04,2015,1,4,7.5,4
Jordan,Amman,2015-01-05,2015,1,5,9.166666666666666,5
Jordan,Amman,2015-01-06,2015,1,6,8.055555555555555,6
Jordan,Amman,2015-01-07,2015,1,7,2.944444444444443,7
Jordan,Amman,2015-01-08,2015,1,8,3.277777777777777,8
Jordan,Amman,2015-01-09,2015,1,9,1.0555555555555547,9
Jordan,Amman,2015-01-10,2015,1,10,0.9999999999999984,10
Jordan,Amman,2015-01-11,2015,1,11,4.055555555555554,11
Jordan,Amman,2015-01-12,2015,1,12,2.444444444444444,12
Jordan,Amman,2015-01-13,2015,1,13,2.944444444444443,13
Jordan,Amman,2015-01-14,2015,1,14,5.611111111111112,14
Jordan,Amman,2015-01-15,2015,1,15,6.111111111111111,15
Jordan,Amman,2015-01-16,2015,1,16,7.833333333333333,16
Jordan,Amman,2015-01-17,2015,1,17,6.944444444444445,17
Jordan,Amman,2015-01-18,2015,1,18,7.666666666666665,18
Jordan,Amman,2015-01-19,2015,1,19,7.222222222222222,19
Jordan,Amman,2015-01-20,2015,1,20,8.777777777777777,20
Jordan,Amman,2015-01-21,2015,1,21,11.88888888888889,21
Jordan,Amman,2015-01-22,2015,1,22,12.5,22
Jordan,Amman,2015-01-23,2015,1,23,11.277777777777777,23
Jordan,Amman,2015-01-24,2015,1,24,11.222222222222223,24
Jordan,Amman,2015-01-25,2015,1,25,12.77777777777778,25
Jordan,Amman,2015-01-26,2015,1,26,12.611111111111112,26
Jordan,Amman,2015-01-27,2015,1,27,11.055555555555555,27
Jordan,Amman,2015-01-28,2015,1,28,11.555555555555554,28
Jordan,Amman,2015-01-29,2015,1,29,10.333333333333334,29
Jordan,Amman,2015-01-30,2015,1,30,8.555555555555555,30
Jordan,Amman,2015-01-31,2015,1,31,9.11111111111111,31
Jordan,Amman,2016-01-01,2016,1,1,4.222222222222223,1
Jordan,Amman,2016-01-02,2016,1,2,3.6666666666666674,2
Jordan,Amman,2016-01-03,2016,1,3,6.555555555555554,3
Jordan,Amman,2016-01-04,2016,1,4,9.055555555555554,4
Jordan,Amman,2016-01-05,2016,1,5,9.944444444444445,5
Jordan,Amman,2016-01-06,2016,1,6,11.88888888888889,6
Jordan,Amman,2016-01-07,2016,1,7,12.388888888888888,7
Jordan,Amman,2016-01-08,2016,1,8,8.944444444444445,8
Jordan,Amman,2016-01-09,2016,1,9,8.944444444444445,9
Jordan,Amman,2016-01-10,2016,1,10,8.277777777777779,10
Jordan,Amman,2016-01-11,2016,1,11,8.555555555555555,11
Jordan,Amman,2016-01-12,2016,1,12,10.055555555555555,12
Jordan,Amman,2016-01-13,2016,1,13,11.277777777777777,13
Jordan,Amman,2016-01-14,2016,1,14,10.999999999999998,14
Jordan,Amman,2016-01-15,2016,1,15,9.666666666666666,15
Jordan,Amman,2016-01-16,2016,1,16,11.11111111111111,16
Jordan,Amman,2016-01-17,2016,1,17,12.5,17
Jordan,Amman,2016-01-18,2016,1,18,9.333333333333332,18
Jordan,Amman,2016-01-19,2016,1,19,6.944444444444445,19
Jordan,Amman,2016-01-20,2016,1,20,7.555555555555555,20
Jordan,Amman,2016-01-21,2016,1,21,8.88888888888889,21
Jordan,Amman,2016-01-22,2016,1,22,9.000000000000002,22
Jordan,Amman,2016-01-23,2016,1,23,8.166666666666668,23
Jordan,Amman,2016-01-24,2016,1,24,4.444444444444445,24
Jordan,Amman,2016-01-25,2016,1,25,2.444444444444444,25
Jordan,Amman,2016-01-26,2016,1,26,1.833333333333332,26
Jordan,Amman,2016-01-27,2016,1,27,2.999999999999999,27
Jordan,Amman,2016-01-28,2016,1,28,1.888888888888888,28
Jordan,Amman,2016-01-29,2016,1,29,4.333333333333332,29
Jordan,Amman,2016-01-30,2016,1,30,6.222222222222224,30
Jordan,Amman,2016-01-31,2016,1,31,6.77777777777778,31
Jordan,Amman,2017-01-01,2017,1,1,6.500000000000002,1
Jordan,Amman,2017-01-02,2017,1,2,6.833333333333332,2
Jordan,Amman,2017-01-03,2017,1,3,7.388888888888887,3
Jordan,Amman,2017-01-04,2017,1,4,7.055555555555557,4
Jordan,Amman,2017-01-05,2017,1,5,8.944444444444445,5
Jordan,Amman,2017-01-06,2017,1,6,8.055555555555555,6
Jordan,Amman,2017-01-07,2017,1,7,8.11111111111111,7
Jordan,Amman,2017-01-08,2017,1,8,6.722222222222223,8
Jordan,Amman,2017-01-09,2017,1,9,5.666666666666668,9
Jordan,Amman,2017-01-10,2017,1,10,7.055555555555557,10
Jordan,Amman,2017-01-11,2017,1,11,7.388888888888887,11
Jordan,Amman,2017-01-12,2017,1,12,8.38888888888889,12
Jordan,Amman,2017-01-13,2017,1,13,8.166666666666668,13
Jordan,Amman,2017-01-14,2017,1,14,7.88888888888889,14
Jordan,Amman,2017-01-15,2017,1,15,8.722222222222223,15
Jordan,Amman,2017-01-16,2017,1,16,7.11111111111111,16
Jordan,Amman,2017-01-17,2017,1,17,9.444444444444445,17
Jordan,Amman,2017-01-18,2017,1,18,9.611111111111107,18
Jordan,Amman,2017-01-19,2017,1,19,9.333333333333332,19
Jordan,Amman,2017-01-20,2017,1,20,8.777777777777777,20
Jordan,Amman,2017-01-21,2017,1,21,8.444444444444446,21
Jordan,Amman,2017-01-22,2017,1,22,7.666666666666665,22
Jordan,Amman,2017-01-23,2017,1,23,7.944444444444443,23
Jordan,Amman,2017-01-24,2017,1,24,9.72222222222222,24
Jordan,Amman,2017-01-25,2017,1,25,10.944444444444446,25
Jordan,Amman,2017-01-26,2017,1,26,9.38888888888889,26
Jordan,Amman,2017-01-27,2017,1,27,5.666666666666668,27
Jordan,Amman,2017-01-28,2017,1,28,3.277777777777777,28
Jordan,Amman,2017-01-29,2017,1,29,4.222222222222223,29
Jordan,Amman,2017-01-30,2017,1,30,5.1111111111111125,30
Jordan,Amman,2017-01-31,2017,1,31,5.444444444444443,31
Jordan,Amman,2018-01-01,2018,1,1,8.222222222222221,1
Jordan,Amman,2018-01-02,2018,1,2,9.27777777777778,2
Jordan,Amman,2018-01-03,2018,1,3,11.72222222222222,3
Jordan,Amman,2018-01-04,2018,1,4,-72.77777777777777,4
Jordan,Amman,2018-01-05,2018,1,5,8.499999999999998,5
Jordan,Amman,2018-01-06,2018,1,6,9.666666666666666,6
Jordan,Amman,2018-01-07,2018,1,7,8.833333333333334,7
Jordan,Amman,2018-01-08,2018,1,8,9.5,8
Jordan,Amman,2018-01-09,2018,1,9,10.388888888888893,9
Jordan,Amman,2018-01-10,2018,1,10,9.27777777777778,10
Jordan,Amman,2018-01-11,2018,1,11,11.38888888888889,11
Jordan,Amman,2018-01-12,2018,1,12,10.944444444444446,12
Jordan,Amman,2018-01-13,2018,1,13,10.88888888888889,13
Jordan,Amman,2018-01-14,2018,1,14,9.888888888888888,14
Jordan,Amman,2018-01-15,2018,1,15,9.77777777777778,15
Jordan,Amman,2018-01-16,2018,1,16,9.888888888888888,16
Jordan,Amman,2018-01-17,2018,1,17,8.666666666666666,17
Jordan,Amman,2018-01-18,2018,1,18,10.166666666666664,18
Jordan,Amman,2018-01-19,2018,1,19,5.833333333333333,19
Jordan,Amman,2018-01-20,2018,1,20,7.944444444444443,20
Jordan,Amman,2018-01-21,2018,1,21,9.22222222222222,21
Jordan,Amman,2018-01-22,2018,1,22,9.72222222222222,22
Jordan,Amman,2018-01-23,2018,1,23,9.666666666666666,23
Jordan,Amman,2018-01-24,2018,1,24,9.888888888888888,24
Jordan,Amman,2018-01-25,2018,1,25,8.166666666666668,25
Jordan,Amman,2018-01-26,2018,1,26,5.0,26
Jordan,Amman,2018-01-27,2018,1,27,6.388888888888889,27
Jordan,Amman,2018-01-28,2018,1,28,7.555555555555555,28
Jordan,Amman,2018-01-29,2018,1,29,7.222222222222222,29
Jordan,Amman,2018-01-30,2018,1,30,8.277777777777779,30
Jordan,Amman,2018-01-31,2018,1,31,8.833333333333334,31
Jordan,Amman,2019-01-01,2019,1,1,9.888888888888888,1
Jordan,Amman,2019-01-02,2019,1,2,9.000000000000002,2
Jordan,Amman,2019-01-03,2019,1,3,8.444444444444446,3
Jordan,Amman,2019-01-04,2019,1,4,9.666666666666666,4
Jordan,Amman,2019-01-05,2019,1,5,8.499999999999998,5
Jordan,Amman,2019-01-06,2019,1,6,6.888888888888888,6
Jordan,Amman,2019-01-07,2019,1,7,6.277777777777776,7
Jordan,Amman,2019-01-08,2019,1,8,7.444444444444445,8
Jordan,Amman,2019-01-09,2019,1,9,4.777777777777779,9
Jordan,Amman,2019-01-10,2019,1,10,6.833333333333332,10
Jordan,Amman,2019-01-11,2019,1,11,7.388888888888887,11
Jordan,Amman,2019-01-12,2019,1,12,8.055555555555555,12
Jordan,Amman,2019-01-13,2019,1,13,9.000000000000002,13
Jordan,Amman,2019-01-14,2019,1,14,8.055555555555555,14
Jordan,Amman,2019-01-15,2019,1,15,9.166666666666666,15
Jordan,Amman,2019-01-16,2019,1,16,6.166666666666668,16
Jordan,Amman,2019-01-17,2019,1,17,5.666666666666668,17
Jordan,Amman,2019-01-18,2019,1,18,7.222222222222222,18
Jordan,Amman,2019-01-19,2019,1,19,5.999999999999998,19
Jordan,Amman,2019-01-20,2019,1,20,7.777777777777778,20
Jordan,Amman,2019-01-21,2019,1,21,9.27777777777778,21
Jordan,Amman,2019-01-22,2019,1,22,9.166666666666666,22
